# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1678       5.103011577474e-11       2.314594777593e-12      -4.650700546481e-12       0.000000000000e+00       1.014637722946e-15       2.492616069119e-17       3.279238074337e-17 
 1679       5.111128210028e-11       2.295710662725e-12      -4.666839829294e-12       0.000000000000e+00       1.012427766060e-15       2.451406777481e-17       3.254598181162e-17 
 1680       5.119333819947e-11       2.276732958046e-12      -4.681856627371e-12       0.000000000000e+00       1.010223928966e-15       2.412265811975e-17       3.229763548928e-17 
 1681       5.127619361265e-11       2.257668448491e-12      -4.695748961270e-12       0.000000000000e+00       1.008026190046e-15       2.375129359680e-17       3.204737359598e-17 
 1682       5.135975743918e-11       2.238523952063e-12      -4.708514856696e-12       0.000000000000e+00       1.005834527445e-15       2.339933276745e-17       3.179522812210e-17 
 1683       5.144393833676e-11       2.219306319878e-12      -4.720152344511e-12       0.000000000000e+00       1.003648919063e-15       2.306613087889e-17       3.154123122905e-17 
 1684       5.152864452085e-11       2.200022436218e-12      -4.730659460755e-12       0.000000000000e+00       1.001469342562e-15       2.275103985889e-17       3.128541524955e-17 
 1685       5.161378376389e-11       2.180679218578e-12      -4.740034246657e-12       0.000000000000e+00       9.992957753569e-16       2.245340831077e-17       3.102781268788e-17 
 1686       5.169926339477e-11       2.161283617718e-12      -4.748274748649e-12       0.000000000000e+00       9.971281946243e-16       2.217258150836e-17       3.076845622014e-17 
 1687       5.178499029804e-11       2.141842617710e-12      -4.755379018386e-12       0.000000000000e+00       9.949665772955e-16       2.190790139092e-17       3.050737869450e-17 
 1688       5.187087091338e-11       2.122363235988e-12      -4.761345112756e-12       0.000000000000e+00       9.928109000585e-16       2.165870655808e-17       3.024461313149e-17 
 1689       5.195681123482e-11       2.102852523398e-12      -4.766171093897e-12       0.000000000000e+00       9.906611393575e-16       2.142433226483e-17       2.998019272423e-17 
 1690       5.204271681016e-11       2.083317564247e-12      -4.769855029210e-12       0.000000000000e+00       9.885172713921e-16       2.120411041640e-17       2.971415083874e-17 
 1691       5.212849274028e-11       2.063765476354e-12      -4.772394991377e-12       0.000000000000e+00       9.863792721169e-16       2.099736956324e-17       2.944652101413e-17 
 1692       5.221404367847e-11       2.044203411097e-12      -4.773789058376e-12       0.000000000000e+00       9.842471172412e-16       2.080343489597e-17       2.917733696293e-17 
 1693       5.229927382979e-11       2.024638553462e-12      -4.774035313490e-12       0.000000000000e+00       9.821207822286e-16       2.062162824030e-17       2.890663257132e-17 
 1694       5.238408695042e-11       2.005078122096e-12      -4.773131845330e-12       0.000000000000e+00       9.800002422962e-16       2.045126805202e-17       2.863444189940e-17 
 1695       5.246838634694e-11       1.985529369354e-12      -4.771076747844e-12       0.000000000000e+00       9.778854724147e-16       2.029166941187e-17       2.836079918143e-17 
 1696       5.255207487573e-11       1.965999581348e-12      -4.767868120335e-12       0.000000000000e+00       9.757764473074e-16       2.014214402054e-17       2.808573882613e-17 
 1697       5.263506248001e-11       1.946495695329e-12      -4.763506553732e-12       0.000000000000e+00       9.736731435346e-16       2.000209545691e-17       2.780929520402e-17 
 1698       5.271728887326e-11       1.927023148132e-12      -4.758002612817e-12       0.000000000000e+00       9.715755457653e-16       1.987130586107e-17       2.753150200697e-17 
 1699       5.279870105008e-11       1.907587017898e-12      -4.751369418536e-12       0.000000000000e+00       9.694836405587e-16       1.974965171292e-17       2.725239288367e-17 
 1700       5.287924576582e-11       1.888192405880e-12      -4.743620167721e-12       0.000000000000e+00       9.673974142842e-16       1.963700879220e-17       2.697200165226e-17 
 1701       5.295886953628e-11       1.868844436472e-12      -4.734768133202e-12       0.000000000000e+00       9.653168531207e-16       1.953325217737e-17       2.669036230058e-17 
 1702       5.303751863735e-11       1.849548257245e-12      -4.724826663934e-12       0.000000000000e+00       9.632419430569e-16       1.943825624452e-17       2.640750898642e-17 
 1703       5.311513910466e-11       1.830309038981e-12      -4.713809185104e-12       0.000000000000e+00       9.611726698904e-16       1.935189466627e-17       2.612347603782e-17 
 1704       5.319167673325e-11       1.811131975702e-12      -4.701729198261e-12       0.000000000000e+00       9.591090192274e-16       1.927404041070e-17       2.583829795325e-17 
 1705       5.326707707717e-11       1.792022284710e-12      -4.688600281427e-12       0.000000000000e+00       9.570509764829e-16       1.920456574028e-17       2.555200940192e-17 
 1706       5.334128544923e-11       1.772985206615e-12      -4.674436089217e-12       0.000000000000e+00       9.549985268796e-16       1.914334221072e-17       2.526464522401e-17 
 1707       5.341424692054e-11       1.754026005372e-12      -4.659250352960e-12       0.000000000000e+00       9.529516554478e-16       1.909024066994e-17       2.497624043091e-17 
 1708       5.348590632026e-11       1.735149968313e-12      -4.643056880815e-12       0.000000000000e+00       9.509103470254e-16       1.904513125696e-17       2.468683020552e-17 
 1709       5.355620823520e-11       1.716362406179e-12      -4.625869557888e-12       0.000000000000e+00       9.488745862569e-16       1.900788340082e-17       2.439644990244e-17 
 1710       5.362509700948e-11       1.697668653158e-12      -4.607702346356e-12       0.000000000000e+00       9.468443575938e-16       1.897836581945e-17       2.410513504827e-17 
 1711       5.369251674419e-11       1.679074066913e-12      -4.588569285580e-12       0.000000000000e+00       9.448196452934e-16       1.895644651865e-17       2.381292134186e-17 
 1712       5.375841129707e-11       1.660584028619e-12      -4.568484492225e-12       0.000000000000e+00       9.428004334193e-16       1.894199279094e-17       2.351984465452e-17 
 1713       5.382272428210e-11       1.642203942997e-12      -4.547462160380e-12       0.000000000000e+00       9.407867058402e-16       1.893487121453e-17       2.322594103035e-17 
 1714       5.388539906921e-11       1.623939238344e-12      -4.525516561676e-12       0.000000000000e+00       9.387784462304e-16       1.893494765217e-17       2.293124668640e-17 
 1715       5.394637878391e-11       1.605795366569e-12      -4.502662045401e-12       0.000000000000e+00       9.367756380686e-16       1.894208725009e-17       2.263579801300e-17 
 1716       5.400560630695e-11       1.587777803227e-12      -4.478913038624e-12       0.000000000000e+00       9.347782646383e-16       1.895615443692e-17       2.233963157399e-17 
 1717       5.406302427397e-11       1.569892047551e-12      -4.454284046309e-12       0.000000000000e+00       9.327863090268e-16       1.897701292260e-17       2.204278410693e-17 
 1718       5.411857507514e-11       1.552143622485e-12      -4.428789651438e-12       0.000000000000e+00       9.307997541254e-16       1.900452569728e-17       2.174529252343e-17 
 1719       5.417220085484e-11       1.534538074721e-12      -4.402444515122e-12       0.000000000000e+00       9.288185826286e-16       1.903855503022e-17       2.144719390934e-17 
 1720       5.422384351130e-11       1.517080974728e-12      -4.375263376729e-12       0.000000000000e+00       9.268427770339e-16       1.907896246875e-17       2.114852552504e-17 
 1721       5.427344469626e-11       1.499777916788e-12      -4.347261053993e-12       0.000000000000e+00       9.248723196417e-16       1.912560883710e-17       2.084932480567e-17 
 1722       5.432094581461e-11       1.482634519028e-12      -4.318452443142e-12       0.000000000000e+00       9.229071925545e-16       1.917835423541e-17       2.054962936140e-17 
 1723       5.436628802404e-11       1.465656423456e-12      -4.288852519006e-12       0.000000000000e+00       9.209473776768e-16       1.923705803856e-17       2.024947697766e-17 
 1724       5.440941223472e-11       1.448849295993e-12      -4.258476335145e-12       0.000000000000e+00       9.189928567147e-16       1.930157889512e-17       1.994890561544e-17 
 1725       5.445025910894e-11       1.432218826505e-12      -4.227339023962e-12       0.000000000000e+00       9.170436111756e-16       1.937177472627e-17       1.964795341147e-17 
 1726       5.448876906074e-11       1.415770728839e-12      -4.195455796823e-12       0.000000000000e+00       9.150996223676e-16       1.944750272466e-17       1.934665867856e-17 
 1727       5.452488225560e-11       1.399510740855e-12      -4.162841944175e-12       0.000000000000e+00       9.131608713997e-16       1.952861935339e-17       1.904505990576e-17 
 1728       5.455853861008e-11       1.383444624460e-12      -4.129512835664e-12       0.000000000000e+00       9.112273391806e-16       1.961498034488e-17       1.874319575871e-17 
 1729       5.458967779147e-11       1.367578165641e-12      -4.095483920257e-12       0.000000000000e+00       9.092990064192e-16       1.970644069977e-17       1.844110507982e-17 
 1730       5.461823921743e-11       1.351917174500e-12      -4.060770726354e-12       0.000000000000e+00       9.073758536236e-16       1.980285468588e-17       1.813882688853e-17 
 1731       5.464416205568e-11       1.336467485285e-12      -4.025388861913e-12       0.000000000000e+00       9.054578611011e-16       1.990407583708e-17       1.783640038162e-17 
 1732       5.466738522361e-11       1.321234956425e-12      -3.989354014564e-12       0.000000000000e+00       9.035450089578e-16       2.000995695220e-17       1.753386493339e-17 
 1733       5.468784738797e-11       1.306225470564e-12      -3.952681951730e-12       0.000000000000e+00       9.016372770981e-16       2.012035009398e-17       1.723126009596e-17 
 1734       5.470548696451e-11       1.291444934594e-12      -3.915388520743e-12       0.000000000000e+00       8.997346452245e-16       2.023510658794e-17       1.692862559952e-17 
 1735       5.472024211760e-11       1.276899279687e-12      -3.877489648966e-12       0.000000000000e+00       8.978370928370e-16       2.035407702132e-17       1.662600135255e-17 
 1736       5.473206089675e-11       1.262593687622e-12      -3.839001741486e-12       0.000000000000e+00       8.959446007635e-16       2.047713588633e-17       1.632342497759e-17 
 1737       5.474093173995e-11       1.248530262563e-12      -3.799942877634e-12       0.000000000000e+00       8.940571557635e-16       2.060425573936e-17       1.602092439510e-17 
 1738       5.474685322672e-11       1.234710339721e-12      -3.760331624785e-12       0.000000000000e+00       8.921747459625e-16       2.073543366470e-17       1.571852517760e-17 
 1739       5.474982396468e-11       1.221135257287e-12      -3.720186641835e-12       0.000000000000e+00       8.902973593247e-16       2.087066668673e-17       1.541625300863e-17 
 1740       5.474984258960e-11       1.207806356436e-12      -3.679526679329e-12       0.000000000000e+00       8.884249836522e-16       2.100995176991e-17       1.511413368294e-17 
 1741       5.474690776551e-11       1.194724981325e-12      -3.638370579601e-12       0.000000000000e+00       8.865576065856e-16       2.115328581858e-17       1.481219310663e-17 
 1742       5.474101818468e-11       1.181892479100e-12      -3.596737276905e-12       0.000000000000e+00       8.846952156031e-16       2.130066567694e-17       1.451045729731e-17 
 1743       5.473217256775e-11       1.169310199896e-12      -3.554645797549e-12       0.000000000000e+00       8.828377980202e-16       2.145208812885e-17       1.420895238426e-17 
 1744       5.472036966373e-11       1.156979496842e-12      -3.512115260032e-12       0.000000000000e+00       8.809853409899e-16       2.160754989780e-17       1.390770460858e-17 
 1745       5.470560825009e-11       1.144901726060e-12      -3.469164875174e-12       0.000000000000e+00       8.791378315017e-16       2.176704764675e-17       1.360674032334e-17 
 1746       5.468788713281e-11       1.133078246673e-12      -3.425813946255e-12       0.000000000000e+00       8.772952563820e-16       2.193057797806e-17       1.330608599373e-17 
 1747       5.466720514642e-11       1.121510420804e-12      -3.382081869147e-12       0.000000000000e+00       8.754576022931e-16       2.209813743335e-17       1.300576819725e-17 
 1748       5.464356115409e-11       1.110199613578e-12      -3.337988132447e-12       0.000000000000e+00       8.736248557337e-16       2.226972249342e-17       1.270581362380e-17 
 1749       5.461695404766e-11       1.099147193128e-12      -3.293552317614e-12       0.000000000000e+00       8.717970030379e-16       2.244532957813e-17       1.240624907592e-17 
 1750       5.458738274769e-11       1.088354530595e-12      -3.248794099101e-12       0.000000000000e+00       8.699740303751e-16       2.262495504627e-17       1.210710146888e-17 
 1751       5.455484620354e-11       1.077823000133e-12      -3.203733244491e-12       0.000000000000e+00       8.681559237502e-16       2.280859519549e-17       1.180839783083e-17 
 1752       5.451934339344e-11       1.067553978908e-12      -3.158389614629e-12       0.000000000000e+00       8.663426690024e-16       2.299624626218e-17       1.151016530302e-17 
 1753       5.448087332450e-11       1.057548847106e-12      -3.112783163761e-12       0.000000000000e+00       8.645342518058e-16       2.318790442134e-17       1.121243113989e-17 
 1754       5.443943503278e-11       1.047808987929e-12      -3.066933939661e-12       0.000000000000e+00       8.627306576685e-16       2.338356578651e-17       1.091522270927e-17 
 1755       5.439502758339e-11       1.038335787604e-12      -3.020862083772e-12       0.000000000000e+00       8.609318719325e-16       2.358322640963e-17       1.061856749248e-17 
 1756       5.434765007050e-11       1.029130635383e-12      -2.974587831336e-12       0.000000000000e+00       8.591378797734e-16       2.378688228094e-17       1.032249308456e-17 
 1757       5.429730161741e-11       1.020194923545e-12      -2.928131511533e-12       0.000000000000e+00       8.573486662003e-16       2.399452932889e-17       1.002702719436e-17 
 1758       5.424398137660e-11       1.011530047400e-12      -2.881513547607e-12       0.000000000000e+00       8.555642160551e-16       2.420616342000e-17       9.732197644722e-18 
 1759       5.418768852982e-11       1.003137405291e-12      -2.834754457010e-12       0.000000000000e+00       8.537845140125e-16       2.442178035879e-17       9.438032372644e-18 
 1760       5.412842228809e-11       9.950183985971e-13      -2.787874851530e-12       0.000000000000e+00       8.520095445796e-16       2.464137588763e-17       9.144559429414e-18 
 1761       5.406618189183e-11       9.871744317352e-13      -2.740895437427e-12       0.000000000000e+00       8.502392920957e-16       2.486494568668e-17       8.851806980779e-18 
 1762       5.400096661083e-11       9.796069121644e-13      -2.693837015567e-12       0.000000000000e+00       8.484737407319e-16       2.509248537374e-17       8.559803307094e-18 
 1763       5.393277574438e-11       9.723172503873e-13      -2.646720481557e-12       0.000000000000e+00       8.467128744909e-16       2.532399050416e-17       8.268576803482e-18 
 1764       5.386160862130e-11       9.653068599535e-13      -2.599566825879e-12       0.000000000000e+00       8.449566772064e-16       2.555945657074e-17       7.978155979983e-18 
 1765       5.378746459999e-11       9.585771574617e-13      -2.552397134024e-12       0.000000000000e+00       8.432051325433e-16       2.579887900359e-17       7.688569461714e-18 
 1766       5.371034306848e-11       9.521295625628e-13      -2.505232586625e-12       0.000000000000e+00       8.414582239971e-16       2.604225317008e-17       7.399845989022e-18 
 1767       5.363024344453e-11       9.459654979624e-13      -2.458094459595e-12       0.000000000000e+00       8.397159348935e-16       2.628957437467e-17       7.112014417637e-18 
 1768       5.354716517562e-11       9.400863894235e-13      -2.411004124258e-12       0.000000000000e+00       8.379782483886e-16       2.654083785883e-17       6.825103718833e-18 
 1769       5.346110773908e-11       9.344936657695e-13      -2.363983047483e-12       0.000000000000e+00       8.362451474678e-16       2.679603880096e-17       6.539142979576e-18 
 1770       5.337207064207e-11       9.291887588864e-13      -2.317052791822e-12       0.000000000000e+00       8.345166149463e-16       2.705517231622e-17       6.254161402684e-18 
 1771       5.328005342172e-11       9.241731037258e-13      -2.270235015639e-12       0.000000000000e+00       8.327926334685e-16       2.731823345647e-17       5.970188306979e-18 
 1772       5.318505564511e-11       9.194481383077e-13      -2.223551473249e-12       0.000000000000e+00       8.310731855074e-16       2.758521721014e-17       5.687253127445e-18 
 1773       5.308707690938e-11       9.150153037228e-13      -2.177024015051e-12       0.000000000000e+00       8.293582533647e-16       2.785611850215e-17       5.405385415381e-18 
 1774       5.298611684175e-11       9.108760441356e-13      -2.130674587658e-12       0.000000000000e+00       8.276478191705e-16       2.813093219377e-17       5.124614838554e-18 
 1775       5.288218194664e-11       9.070311465525e-13      -2.084523702230e-12       0.000000000000e+00       8.259418667291e-16       2.840966093882e-17       4.844966057321e-18 
 1776       5.277530620851e-11       9.034787541691e-13      -2.038585825365e-12       0.000000000000e+00       8.242403870744e-16       2.869233882332e-17       4.566443306475e-18 
 1777       5.266553065895e-11       9.002163366506e-13      -1.992873950477e-12       0.000000000000e+00       8.225433729597e-16       2.897900792050e-17       4.289045686600e-18 
 1778       5.255289654543e-11       8.972413488574e-13      -1.947401126227e-12       0.000000000000e+00       8.208508170157e-16       2.926971045242e-17       4.012772276534e-18 
 1779       5.243744533156e-11       8.945512308222e-13      -1.902180456603e-12       0.000000000000e+00       8.191627117496e-16       2.956448879011e-17       3.737622133322e-18 
 1780       5.231921869743e-11       8.921434077280e-13      -1.857225100994e-12       0.000000000000e+00       8.174790495456e-16       2.986338545379e-17       3.463594292186e-18 
 1781       5.219825853996e-11       8.900152898854e-13      -1.812548274267e-12       0.000000000000e+00       8.157998226643e-16       3.016644311306e-17       3.190687766477e-18 
 1782       5.207460697315e-11       8.881642727104e-13      -1.768163246841e-12       0.000000000000e+00       8.141250232424e-16       3.047370458706e-17       2.918901547639e-18 
 1783       5.194830632847e-11       8.865877367017e-13      -1.724083344767e-12       0.000000000000e+00       8.124546432926e-16       3.078521284474e-17       2.648234605167e-18 
 1784       5.181939915512e-11       8.852830474185e-13      -1.680321949798e-12       0.000000000000e+00       8.107886747035e-16       3.110101100494e-17       2.378685886567e-18 
 1785       5.168792822038e-11       8.842475554577e-13      -1.636892499471e-12       0.000000000000e+00       8.091271092391e-16       3.142114233668e-17       2.110254317320e-18 
 1786       5.155393650991e-11       8.834785964321e-13      -1.593808487179e-12       0.000000000000e+00       8.074699385390e-16       3.174565025929e-17       1.842938800834e-18 
 1787       5.141746722808e-11       8.829734909473e-13      -1.551083462247e-12       0.000000000000e+00       8.058171541174e-16       3.207457834265e-17       1.576738218414e-18 
 1788       5.127856379829e-11       8.827295445796e-13      -1.508731030014e-12       0.000000000000e+00       8.041687473639e-16       3.240797030731e-17       1.311651429212e-18 
 1789       5.113726986327e-11       8.827440478535e-13      -1.466764851897e-12       0.000000000000e+00       8.025247095424e-16       3.274587002476e-17       1.047677270194e-18 
 1790       5.099362928541e-11       8.830142762195e-13      -1.425198645481e-12       0.000000000000e+00       8.008850317913e-16       3.308832151757e-17       7.848145560980e-19 
 1791       5.084768614707e-11       8.835374900310e-13      -1.384046184584e-12       0.000000000000e+00       7.992497051233e-16       3.343536895961e-17       5.230620793924e-19 
 1792       5.069948475092e-11       8.843109345226e-13      -1.343321299338e-12       0.000000000000e+00       7.976187204248e-16       3.378705667620e-17       2.624186102378e-19 
 1793       5.054906962021e-11       8.853318397874e-13      -1.303037876265e-12       0.000000000000e+00       7.959920684563e-16       3.414342914437e-17       2.882896446333e-21 
 1794       5.039648549915e-11       8.865974207543e-13      -1.263209858350e-12       0.000000000000e+00       7.943697398516e-16       3.450453099297e-17      -2.555463365584e-19 
 1795       5.024177735317e-11       8.881048771660e-13      -1.223851245121e-12       0.000000000000e+00       7.927517251177e-16       3.487040700294e-17      -5.128703857811e-19 
 1796       5.008499036928e-11       8.898513935562e-13      -1.184976092723e-12       0.000000000000e+00       7.911380146350e-16       3.524110210742e-17      -7.690905706950e-19 
 1797       4.992616995636e-11       8.918341392274e-13      -1.146598513992e-12       0.000000000000e+00       7.895285986563e-16       3.561666139202e-17      -1.024208233282e-18 
 1798       4.976536174547e-11       8.940502682284e-13      -1.108732678535e-12       0.000000000000e+00       7.879234673073e-16       3.599713009497e-17      -1.278224738072e-18 
 1799       4.960261159022e-11       8.964969193318e-13      -1.071392812802e-12       0.000000000000e+00       7.863226105861e-16       3.638255360729e-17      -1.531141472185e-18 
 1800       4.943796556703e-11       8.991712160116e-13      -1.034593200165e-12       0.000000000000e+00       7.847260183628e-16       3.677297747304e-17      -1.782959845366e-18 
 1801       4.927146997546e-11       9.020702664208e-13      -9.983481809926e-13       0.000000000000e+00       7.831336803795e-16       3.716844738946e-17      -2.033681290034e-18 
 1802       4.910317133857e-11       9.051911633689e-13      -9.626721527263e-13       0.000000000000e+00       7.815455862501e-16       3.756900920719e-17      -2.283307261311e-18 
 1803       4.893311640317e-11       9.085309842995e-13      -9.275795699560e-13       0.000000000000e+00       7.799617254599e-16       3.797470893043e-17      -2.531839237072e-18 
 1804       4.876135214019e-11       9.120867912680e-13      -8.930849444965e-13       0.000000000000e+00       7.783820873654e-16       3.838559271719e-17      -2.779278717977e-18 
 1805       4.858792574496e-11       9.158556309187e-13      -8.592028454632e-13       0.000000000000e+00       7.768066611943e-16       3.880170687941e-17      -3.025627227519e-18 
 1806       4.841288463758e-11       9.198345344631e-13      -8.259478993481e-13       0.000000000000e+00       7.752354360448e-16       3.922309788320e-17      -3.270886312055e-18 
 1807       4.823627646318e-11       9.240205176567e-13      -7.933347900959e-13       0.000000000000e+00       7.736684008861e-16       3.964981234901e-17      -3.515057540853e-18 
 1808       4.805814909225e-11       9.284105807772e-13      -7.613782591798e-13       0.000000000000e+00       7.721055445575e-16       4.008189705184e-17      -3.758142506131e-18 
 1809       4.787855062099e-11       9.330017086015e-13      -7.300931056777e-13       0.000000000000e+00       7.705468557684e-16       4.051939892139e-17      -4.000142823094e-18 
 1810       4.769752937161e-11       9.377908703838e-13      -6.994941863478e-13       0.000000000000e+00       7.689923230982e-16       4.096236504230e-17      -4.241060129976e-18 
 1811       4.751513389263e-11       9.427750198328e-13      -6.695964157049e-13       0.000000000000e+00       7.674419349960e-16       4.141084265433e-17      -4.480896088079e-18 
 1812       4.733141295920e-11       9.479510950893e-13      -6.404147660962e-13       0.000000000000e+00       7.658956797802e-16       4.186487915252e-17      -4.719652381816e-18 
 1813       4.714641557345e-11       9.533160187039e-13      -6.119642677775e-13       0.000000000000e+00       7.643535456386e-16       4.232452208742e-17      -4.957330718747e-18 
 1814       4.696019145394e-11       9.588664748234e-13      -5.842576812947e-13       0.000000000000e+00       7.628155202569e-16       4.278979288542e-17      -5.193919491037e-18 
 1815       4.677279250777e-11       9.645982388291e-13      -5.572984939473e-13       0.000000000000e+00       7.612815897021e-16       4.326060777774e-17      -5.429353642086e-18 
 1816       4.658427137095e-11       9.705068422463e-13      -5.310878669791e-13       0.000000000000e+00       7.597517395297e-16       4.373685623393e-17      -5.663554476223e-18 
 1817       4.639468092073e-11       9.765877950133e-13      -5.056269581342e-13       0.000000000000e+00       7.582259551536e-16       4.421842718311e-17      -5.896442967455e-18 
 1818       4.620407427587e-11       9.828365854514e-13      -4.809169216491e-13       0.000000000000e+00       7.567042218461e-16       4.470520901313e-17      -6.127939759018e-18 
 1819       4.601250479700e-11       9.892486802341e-13      -4.569589082427e-13       0.000000000000e+00       7.551865247375e-16       4.519708956987e-17      -6.357965162938e-18 
 1820       4.582002608695e-11       9.958195243567e-13      -4.337540651085e-13       0.000000000000e+00       7.536728488157e-16       4.569395615642e-17      -6.586439159575e-18 
 1821       4.562669199109e-11       1.002544541106e-12      -4.113035359051e-13       0.000000000000e+00       7.521631789263e-16       4.619569553233e-17      -6.813281397187e-18 
 1822       4.543255659766e-11       1.009419132028e-12      -3.896084607474e-13       0.000000000000e+00       7.506574997722e-16       4.670219391286e-17      -7.038411191478e-18 
 1823       4.523767423811e-11       1.016438676900e-12      -3.686699761978e-13       0.000000000000e+00       7.491557959131e-16       4.721333696818e-17      -7.261747525151e-18 
 1824       4.504209948744e-11       1.023598533699e-12      -3.484892152576e-13       0.000000000000e+00       7.476580517658e-16       4.772900982266e-17      -7.483209047465e-18 
 1825       4.484588716452e-11       1.030894038570e-12      -3.290673073576e-13       0.000000000000e+00       7.461642516037e-16       4.824909705403e-17      -7.702714073790e-18 
 1826       4.464909233243e-11       1.038320505797e-12      -3.104053783495e-13       0.000000000000e+00       7.446743795561e-16       4.877348269266e-17      -7.920180585156e-18 
 1827       4.445177029882e-11       1.045873227771e-12      -2.925045504973e-13       0.000000000000e+00       7.431884196090e-16       4.930205022080e-17      -8.135526227809e-18 
 1828       4.425397661619e-11       1.053547474961e-12      -2.753659424679e-13       0.000000000000e+00       7.417063556038e-16       4.983468257178e-17      -8.348668312769e-18 
 1829       4.405576708230e-11       1.061338495884e-12      -2.589906693226e-13       0.000000000000e+00       7.402281712377e-16       5.037126212927e-17      -8.559523815375e-18 
 1830       4.385719774043e-11       1.069241517069e-12      -2.433798425081e-13       0.000000000000e+00       7.387538500633e-16       5.091167072648e-17      -8.768009374849e-18 
 1831       4.365832487977e-11       1.077251743036e-12      -2.285345698476e-13       0.000000000000e+00       7.372833754882e-16       5.145578964546e-17      -8.974041293843e-18 
 1832       4.345920503573e-11       1.085364356255e-12      -2.144559555321e-13       0.000000000000e+00       7.358167307750e-16       5.200349961625e-17      -9.177535537993e-18 
 1833       4.325989499028e-11       1.093574517124e-12      -2.011451001114e-13       0.000000000000e+00       7.343538990410e-16       5.255468081618e-17      -9.378407735477e-18 
 1834       4.306045177228e-11       1.101877363933e-12      -1.886031004850e-13       0.000000000000e+00       7.328948632578e-16       5.310921286905e-17      -9.576573176567e-18 
 1835       4.286093265784e-11       1.110268012837e-12      -1.768310498938e-13       0.000000000000e+00       7.314396062514e-16       5.366697484443e-17      -9.771946813180e-18 
 1836       4.266139517061e-11       1.118741557821e-12      -1.658300379108e-13       0.000000000000e+00       7.299881107014e-16       5.422784525682e-17      -9.964443258436e-18 
 1837       4.246189708217e-11       1.127293070676e-12      -1.556011504322e-13       0.000000000000e+00       7.285403591414e-16       5.479170206492e-17      -1.015397678621e-17 
 1838       4.226249641232e-11       1.135917600962e-12      -1.461454696687e-13       0.000000000000e+00       7.270963339583e-16       5.535842267087e-17      -1.034046133068e-17 
 1839       4.206325142942e-11       1.144610175981e-12      -1.374640741367e-13       0.000000000000e+00       7.256560173924e-16       5.592788391949e-17      -1.052381048591e-17 
 1840       4.186422065077e-11       1.153365800744e-12      -1.295580386493e-13       0.000000000000e+00       7.242193915367e-16       5.649996209746e-17      -1.070393750534e-17 
 1841       4.166546284289e-11       1.162179457945e-12      -1.224284343074e-13       0.000000000000e+00       7.227864383373e-16       5.707453293262e-17      -1.088075530142e-17 
 1842       4.146703702188e-11       1.171046107926e-12      -1.160763284909e-13       0.000000000000e+00       7.213571395925e-16       5.765147159315e-17      -1.105417644510e-17 
 1843       4.126900245376e-11       1.179960688647e-12      -1.105027848497e-13       0.000000000000e+00       7.199314769530e-16       5.823065268686e-17      -1.122411316542e-17 
 1844       4.107141865479e-11       1.188918115658e-12      -1.057088632951e-13       0.000000000000e+00       7.185094319216e-16       5.881195026036e-17      -1.139047734905e-17 
 1845       4.087434539182e-11       1.197913282065e-12      -1.016956199907e-13       0.000000000000e+00       7.170909858527e-16       5.939523779833e-17      -1.155318053985e-17 
 1846       4.067784268262e-11       1.206941058503e-12      -9.846410734367e-14       0.000000000000e+00       7.156761199524e-16       5.998038822276e-17      -1.171213393840e-17 
 1847       4.048197079622e-11       1.215996293102e-12      -9.601537399564e-14       0.000000000000e+00       7.142648152781e-16       6.056727389217e-17      -1.186724840160e-17 
 1848       4.028679025321e-11       1.225073811460e-12      -9.435046481416e-14       0.000000000000e+00       7.128570527382e-16       6.115576660082e-17      -1.201843444218e-17 
 1849       4.009236182615e-11       1.234168416609e-12      -9.347042088359e-14       0.000000000000e+00       7.114528130921e-16       6.174573757799e-17      -1.216560222828e-17 
 1850       3.989874653982e-11       1.243274888986e-12      -9.337627949634e-14       0.000000000000e+00       7.100520769495e-16       6.233705748719e-17      -1.230866158300e-17 
 1851       3.970600567161e-11       1.252387986404e-12      -9.406907414396e-14       0.000000000000e+00       7.086548247707e-16       6.292959642539e-17      -1.244752198393e-17 
 1852       3.951420075186e-11       1.261502444019e-12      -9.554983450826e-14       0.000000000000e+00       7.072610368660e-16       6.352322392224e-17      -1.258209256274e-17 
 1853       3.932338863597e-11       1.270613245488e-12      -9.781785597453e-14       0.000000000000e+00       7.058706952106e-16       6.411780993213e-17      -1.271231292397e-17 
 1854       3.913360667779e-11       1.279716438851e-12      -1.008654932466e-13       0.000000000000e+00       7.044837889049e-16       6.471322782024e-17      -1.283824586847e-17 
 1855       3.894488743981e-11       1.288808327030e-12      -1.046833255963e-13       0.000000000000e+00       7.031003087566e-16       6.530935139854e-17      -1.295998540137e-17 
 1856       3.875726361090e-11       1.297885197209e-12      -1.092618835393e-13       0.000000000000e+00       7.017202454699e-16       6.590605393437e-17      -1.307762597992e-17 
