# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2139       2.457841145720e-11       6.972106145796e-13      -5.080095436004e-13       5.325475001622e-15       2.751684329234e-16       5.672907935009e-17       3.789909012263e-18 
 2140       2.448435012164e-11       6.987757624312e-13      -4.994137871580e-13       5.318664667121e-15       2.746426742107e-16       5.628307138967e-17       3.850029387642e-18 
 2141       2.439021901360e-11       7.003797055415e-13      -4.910828958409e-13       5.311848458859e-15       2.741181418916e-16       5.583779403952e-17       3.910361293898e-18 
 2142       2.429603696488e-11       7.020210896363e-13      -4.830197073312e-13       5.305026606924e-15       2.735948316676e-16       5.539333439661e-17       3.970948384736e-18 
 2143       2.420182213845e-11       7.036985547173e-13      -4.752263963342e-13       5.298199352456e-15       2.730727394809e-16       5.494976749289e-17       4.031824759283e-18 
 2144       2.410758980705e-11       7.054107339352e-13      -4.677024553461e-13       5.291366978448e-15       2.725518623382e-16       5.450711906364e-17       4.092985740192e-18 
 2145       2.401335455958e-11       7.071562546960e-13      -4.604467001106e-13       5.284529779155e-15       2.720321974930e-16       5.406540252551e-17       4.154416896306e-18 
 2146       2.391913103845e-11       7.089337390275e-13      -4.534579397673e-13       5.277688049875e-15       2.715137421722e-16       5.362463133337e-17       4.216103740987e-18 
 2147       2.382493393958e-11       7.107418035720e-13      -4.467349768433e-13       5.270842086946e-15       2.709964935765e-16       5.318481898034e-17       4.278031732055e-18 
 2148       2.373077801256e-11       7.125790595809e-13      -4.402766072442e-13       5.263992187749e-15       2.704804488800e-16       5.274597899784e-17       4.340186271716e-18 
 2149       2.363667806061e-11       7.144441129077e-13      -4.340816202461e-13       5.257138650712e-15       2.699656052302e-16       5.230812495561e-17       4.402552706503e-18 
 2150       2.354264894072e-11       7.163355640016e-13      -4.281487984868e-13       5.250281775307e-15       2.694519597483e-16       5.187127046176e-17       4.465116327208e-18 
 2151       2.344870556366e-11       7.182520079018e-13      -4.224769179569e-13       5.243421862051e-15       2.689395095286e-16       5.143542916282e-17       4.527862368817e-18 
 2152       2.335486289408e-11       7.201920342304e-13      -4.170647479919e-13       5.236559212511e-15       2.684282516391e-16       5.100061474376e-17       4.590776010444e-18 
 2153       2.326113595054e-11       7.221542271864e-13      -4.119110512630e-13       5.229694129304e-15       2.679181831210e-16       5.056684092803e-17       4.653842375268e-18 
 2154       2.316753980559e-11       7.241371655391e-13      -4.070145837692e-13       5.222826916094e-15       2.674093009886e-16       5.013412147761e-17       4.717046530467e-18 
 2155       2.307408958585e-11       7.261394226221e-13      -4.023740948280e-13       5.215957877598e-15       2.669016022297e-16       4.970247019305e-17       4.780373487151e-18 
 2156       2.298080047200e-11       7.281595663267e-13      -3.979883270675e-13       5.209087319587e-15       2.663950838053e-16       4.927190091349e-17       4.843808200300e-18 
 2157       2.288768769894e-11       7.301961590956e-13      -3.938560164174e-13       5.202215548884e-15       2.658897426495e-16       4.884242751673e-17       4.907335568696e-18 
 2158       2.279476655577e-11       7.322477579163e-13      -3.899758921007e-13       5.195342873368e-15       2.653855756696e-16       4.841406391924e-17       4.970940434860e-18 
 2159       2.270205238591e-11       7.343129143150e-13      -3.863466766250e-13       5.188469601972e-15       2.648825797459e-16       4.798682407620e-17       5.034607584984e-18 
 2160       2.260956058712e-11       7.363901743504e-13      -3.829670857741e-13       5.181596044688e-15       2.643807517319e-16       4.756072198158e-17       5.098321748870e-18 
 2161       2.251730661158e-11       7.384780786069e-13      -3.798358285991e-13       5.174722512566e-15       2.638800884540e-16       4.713577166813e-17       5.162067599862e-18 
 2162       2.242530596594e-11       7.405751621885e-13      -3.769516074103e-13       5.167849317716e-15       2.633805867117e-16       4.671198720742e-17       5.225829754780e-18 
 2163       2.233357421143e-11       7.426799547122e-13      -3.743131177683e-13       5.160976773309e-15       2.628822432775e-16       4.628938270992e-17       5.289592773857e-18 
 2164       2.224212696383e-11       7.447909803022e-13      -3.719190484756e-13       5.154105193575e-15       2.623850548966e-16       4.586797232501e-17       5.353341160673e-18 
 2165       2.215097989363e-11       7.469067575827e-13      -3.697680815679e-13       5.147234893812e-15       2.618890182872e-16       4.544777024103e-17       5.417059362091e-18 
 2166       2.206014872602e-11       7.490257996724e-13      -3.678588923058e-13       5.140366190377e-15       2.613941301403e-16       4.502879068529e-17       5.480731768188e-18 
 2167       2.196964924099e-11       7.511466141773e-13      -3.661901491659e-13       5.133499400697e-15       2.609003871198e-16       4.461104792416e-17       5.544342712195e-18 
 2168       2.187949727338e-11       7.532677031852e-13      -3.647605138327e-13       5.126634843263e-15       2.604077858622e-16       4.419455626307e-17       5.607876470428e-18 
 2169       2.178970871293e-11       7.553875632585e-13      -3.635686411894e-13       5.119772837633e-15       2.599163229769e-16       4.377933004654e-17       5.671317262224e-18 
 2170       2.170029950437e-11       7.575046854285e-13      -3.626131793100e-13       5.112913704436e-15       2.594259950458e-16       4.336538365828e-17       5.734649249878e-18 
 2171       2.161128564746e-11       7.596175551886e-13      -3.618927694502e-13       5.106057765371e-15       2.589367986235e-16       4.295273152116e-17       5.797856538573e-18 
 2172       2.152268319705e-11       7.617246524881e-13      -3.614060460394e-13       5.099205343207e-15       2.584487302372e-16       4.254138809728e-17       5.860923176320e-18 
 2173       2.143450826315e-11       7.638244517259e-13      -3.611516366715e-13       5.092356761785e-15       2.579617863868e-16       4.213136788802e-17       5.923833153889e-18 
 2174       2.134677701101e-11       7.659154217441e-13      -3.611281620969e-13       5.085512346022e-15       2.574759635445e-16       4.172268543403e-17       5.986570404747e-18 
 2175       2.125950566114e-11       7.679960258215e-13      -3.613342362136e-13       5.078672421908e-15       2.569912581552e-16       4.131535531535e-17       6.049118804989e-18 
 2176       2.117271048939e-11       7.700647216673e-13      -3.617684660588e-13       5.071837316508e-15       2.565076666361e-16       4.090939215138e-17       6.111462173276e-18 
 2177       2.108640782705e-11       7.721199614149e-13      -3.624294518004e-13       5.065007357966e-15       2.560251853768e-16       4.050481060094e-17       6.173584270769e-18 
 2178       2.100061406084e-11       7.741601916154e-13      -3.633157867280e-13       5.058182875504e-15       2.555438107394e-16       4.010162536231e-17       6.235468801064e-18 
 2179       2.091534563303e-11       7.761838532311e-13      -3.644260572450e-13       5.051364199423e-15       2.550635390582e-16       3.969985117328e-17       6.297099410127e-18 
 2180       2.083061904147e-11       7.781893816295e-13      -3.657588428597e-13       5.044551661104e-15       2.545843666400e-16       3.929950281118e-17       6.358459686225e-18 
 2181       2.074645083968e-11       7.801752065765e-13      -3.673127161766e-13       5.037745593010e-15       2.541062897636e-16       3.890059509290e-17       6.419533159869e-18 
 2182       2.066285579916e-11       7.821398778699e-13      -3.690858924417e-13       5.030946308479e-15       2.536293049111e-16       3.850314074364e-17       6.480297993691e-18 
 2183       2.057984138286e-11       7.840824431735e-13      -3.710751756254e-13       5.024154040950e-15       2.531534094623e-16       3.810714398735e-17       6.540711013295e-18 
 2184       2.049741323478e-11       7.860020727050e-13      -3.732770052516e-13       5.017369004328e-15       2.526786010047e-16       3.771260691335e-17       6.600723569143e-18 
 2185       2.041557701433e-11       7.878979338234e-13      -3.756878061848e-13       5.010591413162e-15       2.522048771030e-16       3.731953160373e-17       6.660286836677e-18 
 2186       2.033433839633e-11       7.897691910263e-13      -3.783039886126e-13       5.003821482642e-15       2.517322352990e-16       3.692792013335e-17       6.719351816119e-18 
 2187       2.025370307105e-11       7.916150059460e-13      -3.811219480287e-13       4.997059428599e-15       2.512606731117e-16       3.653777456979e-17       6.777869332272e-18 
 2188       2.017367674423e-11       7.934345373467e-13      -3.841380652149e-13       4.990305467510e-15       2.507901880373e-16       3.614909697340e-17       6.835790034325e-18 
 2189       2.009426513704e-11       7.952269411214e-13      -3.873487062243e-13       4.983559816493e-15       2.503207775488e-16       3.576188939719e-17       6.893064395649e-18 
 2190       2.001547398618e-11       7.969913702883e-13      -3.907502223635e-13       4.976822693312e-15       2.498524390964e-16       3.537615388693e-17       6.949642713600e-18 
 2191       1.993730904382e-11       7.987269749880e-13      -3.943389501755e-13       4.970094316376e-15       2.493851701074e-16       3.499189248102e-17       7.005475109320e-18 
 2192       1.985977607767e-11       8.004329024801e-13      -3.981112114221e-13       4.963374904740e-15       2.489189679857e-16       3.460910721058e-17       7.060511527540e-18 
 2193       1.978288087094e-11       8.021082971399e-13      -4.020633130666e-13       4.956664678105e-15       2.484538301125e-16       3.422780009934e-17       7.114701736378e-18 
 2194       1.970662922243e-11       8.037523004555e-13      -4.061915472563e-13       4.949963856818e-15       2.479897538457e-16       3.384797316372e-17       7.167995327142e-18 
 2195       1.963102694647e-11       8.053640510244e-13      -4.104921913054e-13       4.943272661875e-15       2.475267365202e-16       3.346962841271e-17       7.220341714129e-18 
 2196       1.955607987297e-11       8.069426845501e-13      -4.149615076775e-13       4.936591314922e-15       2.470647754475e-16       3.309276784797e-17       7.271690134430e-18 
 2197       1.948179384747e-11       8.084873338396e-13      -4.195957439678e-13       4.929920038251e-15       2.466038679162e-16       3.271739346371e-17       7.321989647726e-18 
 2198       1.940817473107e-11       8.099971287993e-13      -4.243911328863e-13       4.923259054806e-15       2.461440111915e-16       3.234350724676e-17       7.371189136093e-18 
 2199       1.933522840052e-11       8.114711964324e-13      -4.293438922403e-13       4.916608588179e-15       2.456852025153e-16       3.197111117648e-17       7.419237303801e-18 
 2200       1.926296074822e-11       8.129086608357e-13      -4.344502249166e-13       4.909968862616e-15       2.452274391062e-16       3.160020722482e-17       7.466082677117e-18 
 2201       1.919137768220e-11       8.143086431958e-13      -4.397063188645e-13       4.903340103013e-15       2.447707181597e-16       3.123079735624e-17       7.511673604104e-18 
 2202       1.912048512618e-11       8.156702617869e-13      -4.451083470784e-13       4.896722534918e-15       2.443150368475e-16       3.086288352774e-17       7.555958254422e-18 
 2203       1.905028901957e-11       8.169926319665e-13      -4.506524675803e-13       4.890116384534e-15       2.438603923184e-16       3.049646768882e-17       7.598884619131e-18 
 2204       1.898079531745e-11       8.182748661731e-13      -4.563348234023e-13       4.883521878715e-15       2.434067816974e-16       3.013155178148e-17       7.640400510491e-18 
 2205       1.891200999067e-11       8.195160739225e-13      -4.621515425694e-13       4.876939244972e-15       2.429542020862e-16       2.976813774020e-17       7.680453561762e-18 
 2206       1.884393902576e-11       8.207153618048e-13      -4.680987380823e-13       4.870368711469e-15       2.425026505631e-16       2.940622749192e-17       7.718991227007e-18 
 2207       1.877658842504e-11       8.218718334810e-13      -4.741725078994e-13       4.863810507027e-15       2.420521241825e-16       2.904582295604e-17       7.755960780892e-18 
 2208       1.870996420656e-11       8.229845896801e-13      -4.803689349201e-13       4.857264861122e-15       2.416026199756e-16       2.868692604437e-17       7.791309318487e-18 
 2209       1.864407240417e-11       8.240527281957e-13      -4.866840869669e-13       4.850732003888e-15       2.411541349500e-16       2.832953866118e-17       7.824983755068e-18 
 2210       1.857891906751e-11       8.250753438828e-13      -4.931140167682e-13       4.844212166117e-15       2.407066660895e-16       2.797366270311e-17       7.856930825916e-18 
 2211       1.851451026203e-11       8.260515286546e-13      -4.996547619412e-13       4.837705579258e-15       2.402602103542e-16       2.761930005921e-17       7.887097086120e-18 
 2212       1.845085206901e-11       8.269803714795e-13      -5.063023449739e-13       4.831212475420e-15       2.398147646808e-16       2.726645261090e-17       7.915428910377e-18 
 2213       1.838795058556e-11       8.278609583775e-13      -5.130527732083e-13       4.824733087372e-15       2.393703259819e-16       2.691512223198e-17       7.941872492796e-18 
 2214       1.832581192465e-11       8.286923724176e-13      -5.199020388226e-13       4.818267648541e-15       2.389268911467e-16       2.656531078856e-17       7.966373846692e-18 
 2215       1.826444221514e-11       8.294736937138e-13      -5.268461188141e-13       4.811816393018e-15       2.384844570405e-16       2.621702013911e-17       7.988878804396e-18 
 2216       1.820384760174e-11       8.302039994227e-13      -5.338809749816e-13       4.805379555554e-15       2.380430205046e-16       2.587025213442e-17       8.009333017049e-18 
 2217       1.814403424510e-11       8.308823637398e-13      -5.410025539081e-13       4.798957371561e-15       2.376025783565e-16       2.552500861757e-17       8.027681954407e-18 
 2218       1.808500832176e-11       8.315078578965e-13      -5.482067869436e-13       4.792550077117e-15       2.371631273901e-16       2.518129142394e-17       8.043870904639e-18 
 2219       1.802677602422e-11       8.320795501567e-13      -5.554895901873e-13       4.786157908962e-15       2.367246643751e-16       2.483910238116e-17       8.057844974133e-18 
 2220       1.796934356091e-11       8.325965058139e-13      -5.628468644705e-13       4.779781104498e-15       2.362871860573e-16       2.449844330916e-17       8.069549087291e-18 
 2221       1.791271540011e-11       8.330579493800e-13      -5.702745849818e-13       4.773419869233e-15       2.358506894100e-16       2.415934237829e-17       8.078943624194e-18 
 2222       1.785688898892e-11       8.334637523274e-13      -5.777690708226e-13       4.767074278852e-15       2.354151723904e-16       2.382193337395e-17       8.086051446629e-18 
 2223       1.780185999952e-11       8.338139485555e-13      -5.853267171940e-13       4.760744376498e-15       2.349806331882e-16       2.348637695443e-17       8.090911181636e-18 
 2224       1.774762408208e-11       8.341085724910e-13      -5.929439058996e-13       4.754430205276e-15       2.345470699742e-16       2.315283434077e-17       8.093561611971e-18 
 2225       1.769417686474e-11       8.343476590889e-13      -6.006170053309e-13       4.748131808252e-15       2.341144809008e-16       2.282146731739e-17       8.094041676287e-18 
 2226       1.764151395358e-11       8.345312438333e-13      -6.083423704517e-13       4.741849228456e-15       2.336828641017e-16       2.249243823269e-17       8.092390469319e-18 
 2227       1.758963093262e-11       8.346593627377e-13      -6.161163427833e-13       4.735582508878e-15       2.332522176916e-16       2.216590999973e-17       8.088647242062e-18 
 2228       1.753852336373e-11       8.347320523461e-13      -6.239352503889e-13       4.729331692470e-15       2.328225397668e-16       2.184204609680e-17       8.082851401953e-18 
 2229       1.748818678666e-11       8.347493497339e-13      -6.317954078585e-13       4.723096822145e-15       2.323938284047e-16       2.152101056807e-17       8.075042513053e-18 
 2230       1.743861671901e-11       8.347112925081e-13      -6.396931162940e-13       4.716877940776e-15       2.319660816637e-16       2.120296802424e-17       8.065260296229e-18 
 2231       1.738980865617e-11       8.346179188085e-13      -6.476246632934e-13       4.710675091201e-15       2.315392975838e-16       2.088808364310e-17       8.053544629332e-18 
 2232       1.734175807130e-11       8.344692673084e-13      -6.555863229362e-13       4.704488316215e-15       2.311134741857e-16       2.057652317024e-17       8.039935547382e-18 
 2233       1.729446041534e-11       8.342653772151e-13      -6.635743557678e-13       4.698317658575e-15       2.306886094716e-16       2.026845291960e-17       8.024473242749e-18 
 2234       1.724791111693e-11       8.340062882708e-13      -6.715850087844e-13       4.692163161000e-15       2.302647014245e-16       1.996403977416e-17       8.007198065330e-18 
 2235       1.720210558243e-11       8.336920407535e-13      -6.796145154179e-13       4.686024866169e-15       2.298417480086e-16       1.966345118652e-17       7.988150522736e-18 
 2236       1.715703919584e-11       8.333226754773e-13      -6.876590955206e-13       4.679902816719e-15       2.294197471693e-16       1.936685517954e-17       7.967371280470e-18 
 2237       1.711270731885e-11       8.328982337938e-13      -6.957149553499e-13       4.673797055251e-15       2.289986968326e-16       1.907442034699e-17       7.944901162110e-18 
 2238       1.706910529071e-11       8.324187575920e-13      -7.037782875532e-13       4.667707624323e-15       2.285785949059e-16       1.878631585412e-17       7.920781149488e-18 
 2239       1.702622842831e-11       8.318842893000e-13      -7.118452711527e-13       4.661634566456e-15       2.281594392773e-16       1.850271143835e-17       7.895052382874e-18 
 2240       1.698407202607e-11       8.312948718850e-13      -7.199120715303e-13       4.655577924129e-15       2.277412278161e-16       1.822377740987e-17       7.867756161154e-18 
 2241       1.694263135596e-11       8.306505488542e-13      -7.279748404121e-13       4.649537739780e-15       2.273239583723e-16       1.794968465225e-17       7.838933942015e-18 
 2242       1.690190166744e-11       8.299513642559e-13      -7.360297158533e-13       4.643514055809e-15       2.269076287767e-16       1.768060462307e-17       7.808627342125e-18 
 2243       1.686187818747e-11       8.291973626799e-13      -7.440728222233e-13       4.637506914574e-15       2.264922368412e-16       1.741670935459e-17       7.776878137313e-18 
 2244       1.682255612046e-11       8.283885892582e-13      -7.521002701900e-13       4.631516358393e-15       2.260777803585e-16       1.715817145432e-17       7.743728262751e-18 
 2245       1.678393064823e-11       8.275250896661e-13      -7.601081567050e-13       4.625542429543e-15       2.256642571018e-16       1.690516410566e-17       7.709219813137e-18 
 2246       1.674599693001e-11       8.266069101226e-13      -7.680925649882e-13       4.619585170259e-15       2.252516648255e-16       1.665786106856e-17       7.673395042872e-18 
 2247       1.670875010240e-11       8.256340973912e-13      -7.760495645124e-13       4.613644622736e-15       2.248400012645e-16       1.641643668011e-17       7.636296366247e-18 
 2248       1.667218527934e-11       8.246066987810e-13      -7.839752109887e-13       4.607720829129e-15       2.244292641345e-16       1.618106585517e-17       7.597966357621e-18 
 2249       1.663629755210e-11       8.235247621467e-13      -7.918655463506e-13       4.601813831550e-15       2.240194511318e-16       1.595192408701e-17       7.558447751602e-18 
 2250       1.660108198921e-11       8.223883358903e-13      -7.997165987392e-13       4.595923672069e-15       2.236105599335e-16       1.572918744794e-17       7.517783443228e-18 
 2251       1.656653363649e-11       8.211974689610e-13      -8.075243824879e-13       4.590050392718e-15       2.232025881972e-16       1.551303258990e-17       7.476016488152e-18 
 2252       1.653264751699e-11       8.199522108564e-13      -8.152848981072e-13       4.584194035482e-15       2.227955335613e-16       1.530363674515e-17       7.433190102818e-18 
 2253       1.649941863095e-11       8.186526116232e-13      -8.229941322695e-13       4.578354642310e-15       2.223893936447e-16       1.510117772682e-17       7.389347664648e-18 
 2254       1.646684195580e-11       8.172987218577e-13      -8.306480577937e-13       4.572532255103e-15       2.219841660469e-16       1.490583392960e-17       7.344532712217e-18 
 2255       1.643491244614e-11       8.158905927070e-13      -8.382426336303e-13       4.566726915726e-15       2.215798483478e-16       1.471778433033e-17       7.298788945441e-18 
 2256       1.640362503368e-11       8.144282758691e-13      -8.457738048461e-13       4.560938665996e-15       2.211764381079e-16       1.453720848865e-17       7.252160225751e-18 
 2257       1.637297462721e-11       8.129118235945e-13      -8.532375026089e-13       4.555167547693e-15       2.207739328683e-16       1.436428654759e-17       7.204690576282e-18 
 2258       1.634295611262e-11       8.113412886860e-13      -8.606296441722e-13       4.549413602549e-15       2.203723301503e-16       1.419919923425e-17       7.156424182048e-18 
 2259       1.631356435284e-11       8.097167245001e-13      -8.679461328604e-13       4.543676872259e-15       2.199716274560e-16       1.404212786037e-17       7.107405390126e-18 
 2260       1.628479341806e-11       8.080382938887e-13      -8.751832483016e-13       4.537957373099e-15       2.195718223417e-16       1.389318223552e-17       7.057679446446e-18 
 2261       1.625663427109e-11       8.063065967945e-13      -8.823388199216e-13       4.532255019635e-15       2.191729126413e-16       1.375218389490e-17       7.007294710998e-18 
 2262       1.622907706695e-11       8.045223447793e-13      -8.894110610213e-13       4.526569700521e-15       2.187748962447e-16       1.361888146856e-17       6.956300457337e-18 
 2263       1.620211192122e-11       8.026862522786e-13      -8.963981792130e-13       4.520901303830e-15       2.183777710236e-16       1.349302264027e-17       6.904746137473e-18 
 2264       1.617572891001e-11       8.007990366053e-13      -9.032983764139e-13       4.515249717051e-15       2.179815348316e-16       1.337435414648e-17       6.852681382073e-18 
 2265       1.614991806989e-11       7.988614179525e-13      -9.101098488402e-13       4.509614827089e-15       2.175861855042e-16       1.326262177526e-17       6.800156000659e-18 
 2266       1.612466939785e-11       7.968741193971e-13      -9.168307870012e-13       4.503996520263e-15       2.171917208588e-16       1.315757036519e-17       6.747219981802e-18 
 2267       1.609997285129e-11       7.948378669033e-13      -9.234593756931e-13       4.498394682307e-15       2.167981386944e-16       1.305894380435e-17       6.693923493328e-18 
 2268       1.607581834791e-11       7.927533893254e-13      -9.299937939928e-13       4.492809198368e-15       2.164054367919e-16       1.296648502922e-17       6.640316882513e-18 
 2269       1.605219576570e-11       7.906214184115e-13      -9.364322152523e-13       4.487239953007e-15       2.160136129139e-16       1.287993602359e-17       6.586450676278e-18 
 2270       1.602909494293e-11       7.884426888067e-13      -9.427728070922e-13       4.481686830195e-15       2.156226648049e-16       1.279903781757e-17       6.532375581396e-18 
 2271       1.600650567802e-11       7.862179380563e-13      -9.490137313959e-13       4.476149713317e-15       2.152325901909e-16       1.272353048644e-17       6.478142484683e-18 
 2272       1.598441772957e-11       7.839479066092e-13      -9.551531443036e-13       4.470628485165e-15       2.148433867796e-16       1.265315314964e-17       6.423802453199e-18 
 2273       1.596282081630e-11       7.816333378212e-13      -9.611891962061e-13       4.465123027943e-15       2.144550522605e-16       1.258764396966e-17       6.369406734449e-18 
 2274       1.594170461696e-11       7.792749779583e-13      -9.671200317389e-13       4.459633223265e-15       2.140675843046e-16       1.252674015102e-17       6.315006756578e-18 
 2275       1.592105877034e-11       7.768735762000e-13      -9.729437897759e-13       4.454158952153e-15       2.136809805645e-16       1.247017793917e-17       6.260654128572e-18 
 2276       1.590087287519e-11       7.744298846424e-13      -9.786586034238e-13       4.448700095034e-15       2.132952386745e-16       1.241769261941e-17       6.206400640457e-18 
 2277       1.588113649020e-11       7.719446583021e-13      -9.842626000156e-13       4.443256531744e-15       2.129103562503e-16       1.236901851589e-17       6.152298263493e-18 
 2278       1.586183913393e-11       7.694186551186e-13      -9.897539011049e-13       4.437828141527e-15       2.125263308892e-16       1.232388899047e-17       6.098399150380e-18 
 2279       1.584297028477e-11       7.668526359586e-13      -9.951306224595e-13       4.432414803030e-15       2.121431601701e-16       1.228203644167e-17       6.044755635451e-18 
 2280       1.582451938092e-11       7.642473646183e-13      -1.000390874056e-12       4.427016394304e-15       2.117608416533e-16       1.224319230366e-17       5.991420234871e-18 
 2281       1.580647582031e-11       7.616036078276e-13      -1.005532760073e-12       4.421632792807e-15       2.113793728805e-16       1.220708704509e-17       5.938445646839e-18 
 2282       1.578882896056e-11       7.589221352528e-13      -1.010554378885e-12       4.416263875398e-15       2.109987513748e-16       1.217345016814e-17       5.885884751783e-18 
 2283       1.577156811898e-11       7.562037195002e-13      -1.015453823057e-12       4.410909518339e-15       2.106189746409e-16       1.214201020736e-17       5.833790612561e-18 
 2284       1.575468257245e-11       7.534491361193e-13      -1.020229179339e-12       4.405569597295e-15       2.102400401647e-16       1.211249472864e-17       5.782216474658e-18 
 2285       1.573816155743e-11       7.506591636061e-13      -1.024878528659e-12       4.400243987330e-15       2.098619454137e-16       1.208463032817e-17       5.731215766386e-18 
 2286       1.572199426991e-11       7.478345834064e-13      -1.029399946115e-12       4.394932562911e-15       2.094846878363e-16       1.205814263130e-17       5.680842099081e-18 
 2287       1.570616986533e-11       7.449761799191e-13      -1.033791500974e-12       4.389635197902e-15       2.091082648626e-16       1.203275629156e-17       5.631149267303e-18 
 2288       1.569067745858e-11       7.420847404996e-13      -1.038051256662e-12       4.384351765567e-15       2.087326739038e-16       1.200819498954e-17       5.582191249035e-18 
 2289       1.567550612391e-11       7.391610554630e-13      -1.042177270758e-12       4.379082138570e-15       2.083579123525e-16       1.198418143182e-17       5.534022205879e-18 
 2290       1.566064489492e-11       7.362059180874e-13      -1.046167594990e-12       4.373826188969e-15       2.079839775824e-16       1.196043734994e-17       5.486696483257e-18 
 2291       1.564608276450e-11       7.332201246172e-13      -1.050020275227e-12       4.368583788222e-15       2.076108669483e-16       1.193668349929e-17       5.440268610609e-18 
 2292       1.563180868479e-11       7.302044742666e-13      -1.053733351475e-12       4.363354807180e-15       2.072385777865e-16       1.191263965810e-17       5.394793301593e-18 
 2293       1.561781156713e-11       7.271597692225e-13      -1.057304857869e-12       4.358139116092e-15       2.068671074143e-16       1.188802462629e-17       5.350325454278e-18 
 2294       1.560408028201e-11       7.240868146482e-13      -1.060732822668e-12       4.352936584601e-15       2.064964531299e-16       1.186255622449e-17       5.306920151352e-18 
 2295       1.559060365903e-11       7.209864186865e-13      -1.064015268249e-12       4.347747081741e-15       2.061266122131e-16       1.183595129293e-17       5.264632660311e-18 
 2296       1.557737048685e-11       7.178593924631e-13      -1.067150211100e-12       4.342570475944e-15       2.057575819243e-16       1.180792569037e-17       5.223518433664e-18 
 2297       1.556436951318e-11       7.147065500897e-13      -1.070135661816e-12       4.337406635030e-15       2.053893595053e-16       1.177819429303e-17       5.183633109130e-18 
 2298       1.555158944466e-11       7.115287086677e-13      -1.072969625090e-12       4.332255426213e-15       2.050219421788e-16       1.174647099357e-17       5.145032509835e-18 
 2299       1.553901935782e-11       7.083266991337e-13      -1.075650528344e-12       4.327116708822e-15       2.046553273198e-16       1.171253628786e-17       5.107753124661e-18 
 2300       1.552664993464e-11       7.051013988677e-13      -1.078178510609e-12       4.321990312433e-15       2.042895129713e-16       1.167644050813e-17       5.071753413050e-18 
 2301       1.551447223475e-11       7.018536992989e-13      -1.080554141840e-12       4.316876058596e-15       2.039244973319e-16       1.163830188192e-17       5.036972126809e-18 
 2302       1.550247728515e-11       6.985844950864e-13      -1.082777995032e-12       4.311773768097e-15       2.035602785847e-16       1.159823906224e-17       5.003347795783e-18 
 2303       1.549065608020e-11       6.952946841221e-13      -1.084850646219e-12       4.306683260959e-15       2.031968548973e-16       1.155637112796e-17       4.970818727604e-18 
 2304       1.547899958156e-11       6.919851675341e-13      -1.086772674484e-12       4.301604356440e-15       2.028342244217e-16       1.151281758436e-17       4.939323007452e-18 
 2305       1.546749871819e-11       6.886568496910e-13      -1.088544661956e-12       4.296536873031e-15       2.024723852944e-16       1.146769836350e-17       4.908798497808e-18 
 2306       1.545614438627e-11       6.853106382046e-13      -1.090167193821e-12       4.291480628457e-15       2.021113356365e-16       1.142113382479e-17       4.879182838207e-18 
 2307       1.544492744919e-11       6.819474439341e-13      -1.091640858318e-12       4.286435439674e-15       2.017510735532e-16       1.137324475535e-17       4.850413445001e-18 
 2308       1.543383873753e-11       6.785681809893e-13      -1.092966246749e-12       4.281401122871e-15       2.013915971344e-16       1.132415237059e-17       4.822427511106e-18 
 2309       1.542286904899e-11       6.751737667340e-13      -1.094143953479e-12       4.276377493466e-15       2.010329044542e-16       1.127397831457e-17       4.795162005765e-18 
 2310       1.541200914834e-11       6.717651217902e-13      -1.095174575941e-12       4.271364366106e-15       2.006749935711e-16       1.122284466055e-17       4.768553674298e-18 
 2311       1.540124976746e-11       6.683431700409e-13      -1.096058714641e-12       4.266361554668e-15       2.003178625280e-16       1.117087391141e-17       4.742539037861e-18 
 2312       1.539058160522e-11       6.649088386341e-13      -1.096796973157e-12       4.261368872256e-15       1.999615093519e-16       1.111818900014e-17       4.717054393201e-18 
 2313       1.537999532750e-11       6.614630579863e-13      -1.097389958148e-12       4.256386131201e-15       1.996059320542e-16       1.106491329028e-17       4.692035812409e-18 
 2314       1.536948156713e-11       6.580067617858e-13      -1.097838279357e-12       4.251413143060e-15       1.992511286307e-16       1.101117057644e-17       4.667419142682e-18 
 2315       1.535903092384e-11       6.545408869966e-13      -1.098142549610e-12       4.246449718615e-15       1.988970970613e-16       1.095708508469e-17       4.643140006069e-18 
 2316       1.534863396425e-11       6.510663738616e-13      -1.098303384826e-12       4.241495667871e-15       1.985438353102e-16       1.090278147311e-17       4.619133799237e-18 
 2317       1.533828122185e-11       6.475841659064e-13      -1.098321404014e-12       4.236550800057e-15       1.981913413257e-16       1.084838483219e-17       4.595335693219e-18 
 2318       1.532796319691e-11       6.440952099429e-13      -1.098197229285e-12       4.231614923625e-15       1.978396130403e-16       1.079402068534e-17       4.571680633173e-18 
