# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  170       6.774949093775e-10       1.268067312002e-13      -5.678124644903e-12       1.326629873961e-15       2.302488674862e-12       4.660438326129e-13      -2.629156510362e-15 
  171       6.811620571601e-10       1.253530039541e-13      -5.611313170205e-12       1.343951733795e-15       2.263374607097e-12       4.598549452994e-13      -2.568694525185e-15 
  172       6.847761316623e-10       1.238877427122e-13      -5.540765392135e-12       1.361409948191e-15       2.225025512458e-12       4.538077472464e-13      -2.509786519026e-15 
  173       6.883361523527e-10       1.224139890095e-13      -5.466476358194e-12       1.379004172747e-15       2.187443885073e-12       4.479002149956e-13      -2.452375253950e-15 
  174       6.918411327681e-10       1.209348939649e-13      -5.388443358962e-12       1.396734024936e-15       2.150630351533e-12       4.421298786791e-13      -2.396397459648e-15 
  175       6.952900804231e-10       1.194537195749e-13      -5.306665966125e-12       1.414599083533e-15       2.114583631567e-12       4.364938133882e-13      -2.341783726426e-15 
  176       6.986819967188e-10       1.179738400052e-13      -5.221146070508e-12       1.432598888035e-15       2.079300498726e-12       4.309886305420e-13      -2.288458398184e-15 
  177       7.020158768520e-10       1.164987428841e-13      -5.131887920105e-12       1.450732938089e-15       2.044775741065e-12       4.256104692569e-13      -2.236339465404e-15 
  178       7.052907097243e-10       1.150320305948e-13      -5.038898158111e-12       1.469000692908e-15       2.011002121818e-12       4.203549877150e-13      -2.185338458132e-15 
  179       7.085054778513e-10       1.135774215680e-13      -4.942185860953e-12       1.487401570702e-15       1.977970340080e-12       4.152173545330e-13      -2.135360338969e-15 
  180       7.116591572717e-10       1.121387515748e-13      -4.841762576320e-12       1.505934948098e-15       1.945668991490e-12       4.101922401315e-13      -2.086303396045e-15 
  181       7.147507174560e-10       1.107199750189e-13      -4.737642361195e-12       1.524600159562e-15       1.914084528906e-12       4.052738081034e-13      -2.038059136016e-15 
  182       7.177791212164e-10       1.093251662298e-13      -4.629841819888e-12       1.543396496825e-15       1.883201223088e-12       4.004557065834e-13      -1.990512177037e-15 
  183       7.207433246151e-10       1.079585207549e-13      -4.518380142062e-12       1.562323208307e-15       1.853001123380e-12       3.957310596163e-13      -1.943540141757e-15 
  184       7.236422768739e-10       1.066243566523e-13      -4.403279140770e-12       1.581379498535e-15       1.823464018385e-12       3.910924585262e-13      -1.897013550294e-15 
  185       7.264749202829e-10       1.053271157837e-13      -4.284563290481e-12       1.600564527574e-15       1.794567396649e-12       3.865319532854e-13      -1.850795713229e-15 
  186       7.292401901101e-10       1.040713651067e-13      -4.162259765113e-12       1.619877410445e-15       1.766286407339e-12       3.820410438831e-13      -1.804742624582e-15 
  187       7.319370145102e-10       1.028617979675e-13      -4.036398476068e-12       1.639317216550e-15       1.738593820926e-12       3.776106716948e-13      -1.758702854803e-15 
  188       7.345643144335e-10       1.017032353937e-13      -3.907012110256e-12       1.658882969096e-15       1.711459989859e-12       3.732312108505e-13      -1.712517443755e-15 
  189       7.371210035357e-10       1.006006273868e-13      -3.774136168131e-12       1.678573644517e-15       1.684852809254e-12       3.688924596041e-13      -1.666019793695e-15 
  190       7.396059880860e-10       9.955905421472e-14      -3.637809001720e-12       1.698388171899e-15       1.658737677564e-12       3.645836317023e-13      -1.619035562266e-15 
  191       7.420182405817e-10       9.858351628469e-14      -3.498069611688e-12       1.718325430968e-15       1.633084340764e-12       3.602955902660e-13      -1.571421074305e-15 
  192       7.443570269443e-10       9.767828346478e-14      -3.354950774738e-12       1.738384247093e-15       1.607888080150e-12       3.560277545528e-13      -1.523181998035e-15 
  193       7.466216962287e-10       9.684749933206e-14      -3.208485472731e-12       1.758563394800e-15       1.583150041758e-12       3.517816958344e-13      -1.474363385014e-15 
  194       7.488116086005e-10       9.609538880041e-14      -3.058709117781e-12       1.778861598590e-15       1.558870479105e-12       3.475589401877e-13      -1.425011970705e-15 
  195       7.509261354864e-10       9.542625872129e-14      -2.905659582960e-12       1.799277532362e-15       1.535048736396e-12       3.433609672014e-13      -1.375176193506e-15 
  196       7.529646597243e-10       9.484449848461e-14      -2.749377232991e-12       1.819809818832e-15       1.511683231723e-12       3.391892086831e-13      -1.324906213776e-15 
  197       7.549265757135e-10       9.435458061947e-14      -2.589904954948e-12       1.840457028946e-15       1.488771440274e-12       3.350450473664e-13      -1.274253932865e-15 
  198       7.568112895654e-10       9.396106139506e-14      -2.427288188956e-12       1.861217681308e-15       1.466309877535e-12       3.309298156178e-13      -1.223273012141e-15 
  199       7.586182192533e-10       9.366858142139e-14      -2.261574958884e-12       1.882090241588e-15       1.444294082496e-12       3.268447941435e-13      -1.172018892016e-15 
  200       7.603467947628e-10       9.348186625018e-14      -2.092815903047e-12       1.903073121952e-15       1.422718600856e-12       3.227912106967e-13      -1.120548810978e-15 
  201       7.619964582426e-10       9.340572697560e-14      -1.921064304906e-12       1.924164680470e-15       1.401576968226e-12       3.187702387842e-13      -1.068921824616e-15 
  202       7.635666641538e-10       9.344506083515e-14      -1.746376123760e-12       1.945363220542e-15       1.380861693335e-12       3.147829963735e-13      -1.017198824647e-15 
  203       7.650568794210e-10       9.360485181043e-14      -1.568810025448e-12       1.966666990314e-15       1.360564241233e-12       3.108305445999e-13      -9.654425579486e-16 
  204       7.664665835825e-10       9.389017122797e-14      -1.388427413047e-12       1.988074182098e-15       1.340675016496e-12       3.069138864734e-13      -9.137176455818e-16 
  205       7.677952689400e-10       9.430617836003e-14      -1.205292457571e-12       2.009582931787e-15       1.321183346434e-12       3.030339655856e-13      -8.620906018220e-16 
  206       7.690424407095e-10       9.485812102543e-14      -1.019472128665e-12       2.031191318280e-15       1.302077464291e-12       2.991916648165e-13      -8.106298531860e-16 
  207       7.702076171713e-10       9.555133619036e-14      -8.310362253067e-13       2.052897362895e-15       1.283344492450e-12       2.953878050420e-13      -7.594057574600e-16 
  208       7.712903298205e-10       9.639125056920e-14      -6.400574065040e-13       2.074699028791e-15       1.264970425641e-12       2.916231438403e-13      -7.084906227278e-16 
  209       7.722901235168e-10       9.738338122530e-14      -4.466112219923e-13       2.096594220384e-15       1.246940114142e-12       2.878983741991e-13      -6.579587263981e-16 
  210       7.732065566354e-10       9.853333617184e-14      -2.507761429330e-13       2.118580782769e-15       1.229237246985e-12       2.842141232227e-13      -6.078863342335e-16 
  211       7.740392012167e-10       9.984681497261e-14      -5.263359261132e-14       2.140656501137e-15       1.211844335163e-12       2.805709508386e-13      -5.583517193774e-16 
  212       7.747876431172e-10       1.013296093428e-13       1.477320228651e-13       2.162819100192e-15       1.194742694830e-12       2.769693485051e-13      -5.094351813826e-16 
  213       7.754515210185e-10       1.029872703501e-13       3.502376490804e-13       2.185066317051e-15       1.177916097293e-12       2.734097980446e-13      -4.612045943993e-16 
  214       7.760306460754e-10       1.048240837714e-13       5.548149761497e-13       2.207396126610e-15       1.161362028014e-12       2.698929552500e-13      -4.136709266717e-16 
  215       7.765248906416e-10       1.068440266714e-13       7.613978913887e-13       2.229806530279e-15       1.145081155816e-12       2.664194761845e-13      -3.668297526725e-16 
  216       7.769341503884e-10       1.090510943082e-13       9.699181762973e-13       2.252295483486e-15       1.129073727341e-12       2.629899570410e-13      -3.206754350264e-16 
  217       7.772583445565e-10       1.114492998568e-13       1.180305487353e-12       2.274860895290e-15       1.113339559898e-12       2.596049330072e-13      -2.752011054421e-16 
  218       7.774974162091e-10       1.140426741315e-13       1.392487336804e-12       2.297500627995e-15       1.097878034328e-12       2.562648771313e-13      -2.303986456435e-16 
  219       7.776513324844e-10       1.168352653097e-13       1.606389073467e-12       2.320212496757e-15       1.082688087859e-12       2.529701991867e-13      -1.862586683019e-16 
  220       7.777200848478e-10       1.198311386547e-13       1.821933863515e-12       2.342994269200e-15       1.067768206964e-12       2.497212445375e-13      -1.427704979677e-16 
  221       7.777036893449e-10       1.230343762388e-13       2.039042671275e-12       2.365843665030e-15       1.053116420219e-12       2.465182930040e-13      -9.992215200202e-17 
  222       7.776021868541e-10       1.264490766663e-13       2.257634240022e-12       2.388758355641e-15       1.038730291162e-12       2.433615577275e-13      -5.770032150862e-17 
  223       7.774156433388e-10       1.300793547968e-13       2.477625072771e-12       2.411735963733e-15       1.024606911148e-12       2.402511840358e-13      -1.609035226548e-17 
  224       7.771441501004e-10       1.339293414681e-13       2.698929413072e-12       2.434774062921e-15       1.010742892210e-12       2.371872483087e-13       2.492377434333e-17 
  225       7.767878240307e-10       1.380031832197e-13       2.921459225805e-12       2.457870177348e-15       9.971343599150e-13       2.341697568426e-13       6.535946039589e-17 
  226       7.763468078643e-10       1.423050420153e-13       3.145124177971e-12       2.481021781297e-15       9.837769462215e-13       2.311986447165e-13       1.052355105007e-16 
  227       7.758212704315e-10       1.468390949664e-13       3.369831619488e-12       2.504226298804e-15       9.706657823387e-13       2.282737746568e-13       1.445721508651e-16 
  228       7.752114069108e-10       1.516095340550e-13       3.595486563983e-12       2.527481103269e-15       9.577954915839e-13       2.253949359026e-13       1.833910483630e-16 
  229       7.745174390814e-10       1.566205658571e-13       3.821991669590e-12       2.550783517069e-15       9.451601822396e-13       2.225618430712e-13       2.217153296037e-16 
  230       7.737396155758e-10       1.618764112656e-13       4.049247219737e-12       2.574130811168e-15       9.327534404122e-13       2.197741350230e-13       2.595695999999e-16 
  231       7.728782121324e-10       1.673813052133e-13       4.277151103947e-12       2.597520204733e-15       9.205683228893e-13       2.170313737272e-13       2.969799628358e-16 
  232       7.719335318481e-10       1.731394963961e-13       4.505598798628e-12       2.620948864744e-15       9.085973499976e-13       2.143330431265e-13       3.339740383357e-16 
  233       7.709059054308e-10       1.791552469961e-13       4.734483347867e-12       2.644413905604e-15       8.968324984611e-13       2.116785480029e-13       3.705809827318e-16 
  234       7.697956914522e-10       1.854328324049e-13       4.963695344224e-12       2.667912388755e-15       8.852651942585e-13       2.090672128427e-13       4.068315073328e-16 
  235       7.686032766002e-10       1.919765409462e-13       5.193122909526e-12       2.691441322289e-15       8.738863054813e-13       2.064982807017e-13       4.427578975920e-16 
  236       7.673290759314e-10       1.987906735995e-13       5.422651675664e-12       2.714997660559e-15       8.626861351912e-13       2.039709120705e-13       4.783940321755e-16 
  237       7.659735331239e-10       2.058795437225e-13       5.652164765380e-12       2.738578303791e-15       8.516544142787e-13       2.014841837401e-13       5.137754020306e-16 
  238       7.645371150011e-10       2.132470832475e-13       5.881549483004e-12       2.762180253156e-15       8.407822797784e-13       1.990372201715e-13       5.489311655873e-16 
  239       7.630202942133e-10       2.208956353661e-13       6.110717876138e-12       2.785801087207e-15       8.300683575789e-13       1.966295987837e-13       5.838597408413e-16 
  240       7.614235659966e-10       2.288270881635e-13       6.339587382422e-12       2.809438513553e-15       8.195130343729e-13       1.942609670193e-13       6.185517715359e-16 
  241       7.597474540468e-10       2.370432604669e-13       6.568074226605e-12       2.833090215936e-15       8.091165024057e-13       1.919309111969e-13       6.529979602892e-16 
  242       7.579925107594e-10       2.455459007384e-13       6.796093415501e-12       2.856753854176e-15       7.988787565211e-13       1.896389556560e-13       6.871890708618e-16 
  243       7.561593174707e-10       2.543366859674e-13       7.023558732933e-12       2.880427064105e-15       7.887995912081e-13       1.873845619019e-13       7.211159304241e-16 
  244       7.542484846976e-10       2.634172205641e-13       7.250382734685e-12       2.904107457510e-15       7.788785976470e-13       1.851671277505e-13       7.547694318239e-16 
  245       7.522606523786e-10       2.727890352521e-13       7.476476743452e-12       2.927792622073e-15       7.691151607563e-13       1.829859864730e-13       7.881405358536e-16 
  246       7.501964901141e-10       2.824535859611e-13       7.701750843787e-12       2.951480121312e-15       7.595084562385e-13       1.808404059407e-13       8.212202735176e-16 
  247       7.480566974071e-10       2.924122527204e-13       7.926113877052e-12       2.975167494519e-15       7.500574476271e-13       1.787295877699e-13       8.539997483001e-16 
  248       7.458420039033e-10       3.026663385512e-13       8.149473436366e-12       2.998852256701e-15       7.407608833325e-13       1.766526664667e-13       8.864701384321e-16 
  249       7.435531696321e-10       3.132170683598e-13       8.371735861556e-12       3.022531898522e-15       7.316172936889e-13       1.746087085715e-13       9.186226991591e-16 
